date,title,link,location
27.05.2025 09:41 Uhr,Festnahme nach Einbruch in Lokal,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564015.php,Ereignisort:Charlottenburg-Wilmersdorf
27.05.2025 09:39 Uhr,Radfahrer und Motorradfahrer bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1564009.php,Ereignisort:Friedrichshain-Kreuzberg
27.05.2025 09:13 Uhr,Brand in Wohnung – Mieterin lebensgefährlich verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563996.php,Ereignisort:Pankow
27.05.2025 08:28 Uhr,Autofahrer fährt Jugendlichen mit Auto an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563979.php,Ereignisort:Charlottenburg-Wilmersdorf
27.05.2025 08:26 Uhr,Radfahrer fährt Ordnungsamtsmitarbeiter an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563976.php,Ereignisort:Treptow-Köpenick
27.05.2025 08:24 Uhr,Jugendliche sollen Parolen gerufen und den so genannten Hitlergruß gezeigt haben,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563972.php,Ereignisort:Pankow
26.05.2025 17:47 Uhr,Sachbeschädigung an Sportclubhaus,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563923.php,Ereignisort:Charlottenburg-Wilmersdorf
26.05.2025 17:38 Uhr,Festnahme nach mutmaßlichem Drogenhandel,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563921.php,Ereignisort:Steglitz-Zehlendorf
26.05.2025 16:41 Uhr,Verkehrsunfallflucht nach Fahrzeugdiebstahl,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563894.php,Ereignisort:Reinickendorf
26.05.2025 12:39 Uhr,Autofahrer fährt Fußgängerin an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563714.php,Ereignisort:Mitte
26.05.2025 12:20 Uhr,Mann tot aufgefunden – Polizei bittet um Hinweise,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563370.php,Ereignisort:Reinickendorf
26.05.2025 11:22 Uhr,Verkehrsunfall mit erheblichem Sachschaden,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563640.php,Ereignisort:Tempelhof-Schöneberg
26.05.2025 11:17 Uhr,Weiteres Ausweichquartier stärkt Sanierungsoffensive für Polizei Berlin,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563612.php,Ereignisort:Mitte
26.05.2025 10:44 Uhr,Frau transphob beleidigt und verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563579.php,Ereignisort:Friedrichshain-Kreuzberg
26.05.2025 10:32 Uhr,Mann soll Mutter mit zwei Kindern angegriffen haben,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563570.php,Ereignisort:Treptow-Köpenick
25.05.2025 17:00 Uhr,Demonstrationen und Pokalfinale in Berlin – Polizei zieht Bilanz,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563399.php,Ereignisort:berlinweit
25.05.2025 16:18 Uhr,Mann fährt Radfahrerin an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563397.php,Ereignisort:Friedrichshain-Kreuzberg
25.05.2025 14:31 Uhr,"Zwei Männer festgenommen, Schusswaffe sichergestellt",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563396.php,Ereignisort:Tempelhof-Schöneberg
25.05.2025 14:26 Uhr,Auf frischer Tat festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563395.php,Ereignisort:Charlottenburg-Wilmersdorf
25.05.2025 12:43 Uhr,Verkehrsunfall beim Polizeieinsatz,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563394.php,Ereignisort:Friedrichshain-Kreuzberg
25.05.2025 12:41 Uhr,Autos in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563393.php,Ereignisort:Marzahn-Hellersdorf
24.05.2025 14:59 Uhr,Plakat mit strafrechtlich relevantem Inhalt sichergestellt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563383.php,Ereignisort:Mitte
24.05.2025 14:09 Uhr,Autos brannten,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563382.php,Ereignisort:Friedrichshain-Kreuzberg
24.05.2025 12:49 Uhr,Mann nach Streit verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563376.php,Ereignisort:Tempelhof-Schöneberg
23.05.2025 17:34 Uhr,Mutter des toten Säuglings festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558200.php,Ereignisort:Mitte
23.05.2025 16:39 Uhr,Drei Frauen nach Trickbetrugsserie als „falsche Polizeibeamte“ festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563342.php,Ereignisort:Marzahn-Hellersdorf
23.05.2025 15:30 Uhr,Fassade einer Synagoge beschmiert,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563302.php,Ereignisort:Mitte
23.05.2025 15:15 Uhr,13-Jähriger angetroffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1562797.php,Ereignisort:Spandau
23.05.2025 12:00 Uhr,Frühjahrstagung der Arbeitsgemeinschaft der Polizeipräsidentinnen und Polizeipräsidenten in Deutschland,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1563034.php,Ereignisort:berlinweit
22.05.2025 18:20 Uhr,Autofahrerin öffnet Tür - Fahrradfahrerin verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1562793.php,Ereignisort:Steglitz-Zehlendorf
22.05.2025 15:11 Uhr,Gäste einer Kneipe rassistisch beleidigt und verfassungsfeindliche Parolen gerufen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1562685.php,Ereignisort:Charlottenburg-Wilmersdorf
22.05.2025 12:38 Uhr,Fußgängerin von Autofahrerin angefahren und lebensgefährlich verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1562496.php,Ereignisort:Steglitz-Zehlendorf
22.05.2025 11:59 Uhr,Bei Spaziergang angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1562474.php,Ereignisort:Lichtenberg
20.05.2025 17:13 Uhr,Versuchter Trickdiebstahl bei Seniorin und Senior,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1561678.php,Ereignisort:Steglitz-Zehlendorf
20.05.2025 10:45 Uhr,Männer am U-Bahnhof Boddinstraße angegriffen – Polizei bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1508698.php,Ereignisort:Neukölln
19.05.2025 17:28 Uhr,Nach Streit auf Personen eingeprügelt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1561155.php,Ereignisort:Lichtenberg
19.05.2025 15:52 Uhr,Raub in Spätkauf,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1561097.php,Ereignisort:Marzahn-Hellersdorf
19.05.2025 11:47 Uhr,Israelfeindliche Schriftzüge – Polizeilicher Staatsschutz ermittelt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560791.php,Ereignisort:Mitte
19.05.2025 11:40 Uhr,Zwei Senioren bei Wohnungsbrand tödlich verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560788.php,Ereignisort:Mitte
19.05.2025 10:56 Uhr,33 verletzte Polizeikräfte bei Jubelfeier und Jubelkorso,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560728.php,Ereignisort:bezirksübergreifend
19.05.2025 10:29 Uhr,Landfriedensbruch anlässlich einer Spielbegegnung der Fußball-Regionalliga Nordost,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560708.php,Ereignisort:Lichtenberg
19.05.2025 10:28 Uhr,Schüsse auf ein Lokal,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560707.php,Ereignisort:Friedrichshain-Kreuzberg
19.05.2025 10:25 Uhr,Sicherheitsmitarbeiter angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560705.php,Ereignisort:Mitte
19.05.2025 07:48 Uhr,Mann durch Schüsse verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560754.php,Ereignisort:Mitte
18.05.2025 17:36 Uhr,Betrunken auf Elektrokleinstfahrzeug unterwegs und gestürzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560569.php,Ereignisort:Pankow
18.05.2025 17:31 Uhr,Mitarbeiter einer Partei bedroht,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560568.php,Ereignisort:Charlottenburg-Wilmersdorf
18.05.2025 16:11 Uhr,Mit Messer auf Mann eingestochen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560567.php,Ereignisort:Mitte
18.05.2025 15:59 Uhr,Toilettenkabine und Abfallcontainer in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560566.php,Ereignisort:Mitte
18.05.2025 14:08 Uhr,Gegen Poller und Baum gefahren – Notoperation,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560563.php,Ereignisort:Tempelhof-Schöneberg
18.05.2025 12:56 Uhr,Fahrgäste fremdenfeindlich beleidigt und belästigt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560562.php,Ereignisort:Friedrichshain-Kreuzberg
18.05.2025 12:51 Uhr,Verkehrskontrolle entzogen – Drogen im Fahrzeug,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560561.php,Ereignisort:Friedrichshain-Kreuzberg
18.05.2025 12:40 Uhr,Nationalsozialistische Schmierereien – ein Tatverdächtiger festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560560.php,Ereignisort:Mitte
18.05.2025 11:22 Uhr,Hitlergruß gezeigt - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560559.php,Ereignisort:Mitte
17.05.2025 15:41 Uhr,Rotlicht missachtet und schweren Verkehrsunfall verursacht,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560554.php,Ereignisort:Spandau
17.05.2025 14:28 Uhr,Mit Schreckschusswaffe geschossen - Räuber festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560553.php,Ereignisort:Marzahn-Hellersdorf
17.05.2025 14:18 Uhr,Politische Farbschmiererei,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560552.php,Ereignisort:Treptow-Köpenick
17.05.2025 14:11 Uhr,Betrunken am Steuer und auf dem Dach gelandet,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560551.php,Ereignisort:Charlottenburg-Wilmersdorf
17.05.2025 13:32 Uhr,Elektroauto ausgebrannt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560550.php,Ereignisort:Spandau
17.05.2025 12:38 Uhr,Mann durch Schüsse verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560549.php,Ereignisort:Friedrichshain-Kreuzberg
17.05.2025 12:13 Uhr,Autofahrer nach Verkehrsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560548.php,Ereignisort:Mitte
17.05.2025 11:20 Uhr,Polizeibeamter mit Messer verletzt – Mordkommission ermittelt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560546.php,Ereignisort:Neukölln
16.05.2025 17:31 Uhr,Ein Verletzter nach Wohnungsbrand,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560543.php,Ereignisort:Marzahn-Hellersdorf
16.05.2025 16:41 Uhr,Frau nach Brandstiftung festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560534.php,Ereignisort:Charlottenburg-Wilmersdorf
16.05.2025 16:33 Uhr,Räuberische Erpressung – Polizei bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560531.php,Ereignisort:Neukölln
16.05.2025 15:44 Uhr,Verkehrssicherheitsarbeit im April 2025 - Bilanz,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560511.php,Ereignisort:berlinweit
16.05.2025 15:12 Uhr,Fünf mutmaßliche Drogenhändler festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560496.php,Ereignisort:bezirksübergreifend
16.05.2025 14:15 Uhr,Bedrohung mit Messer auf offener Straße,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560477.php,Ereignisort:Mitte
16.05.2025 13:13 Uhr,Bilanzmeldung zu Veranstaltungen und einer aufgelösten Kundgebung am U-Bahnhof Südstern,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560425.php,Ereignisort:Friedrichshain-Kreuzberg
16.05.2025 09:34 Uhr,Schild einer Jugendvereinigung beschädigt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560269.php,Ereignisort:Tempelhof-Schöneberg
16.05.2025 09:23 Uhr,Banken beschädigt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560254.php,Ereignisort:bezirksübergreifend
15.05.2025 14:24 Uhr,Schüsse am Mehringplatz - Polizei bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1560260.php,Ereignisort:Friedrichshain-Kreuzberg
15.05.2025 12:34 Uhr,Durchsuchungen und Festnahmen wegen gewerbsmäßigen Bandenbetrugs,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559893.php,Ereignisort:bundesweit
15.05.2025 11:32 Uhr,Schwerer Landfriedensbruch,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559843.php,Ereignisort:Mitte
15.05.2025 11:14 Uhr,Polizei Berlin zieht ein - BIM übergibt modernes Multifunktionsgebäude in Spandau,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559821.php,Ereignisort:Spandau
15.05.2025 10:24 Uhr,Polizei Berlin und Bezirksamt Friedrichshain-Kreuzberg starten neues Präventionsprojekt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559767.php,Ereignisort:Friedrichshain-Kreuzberg
14.05.2025 17:31 Uhr,Motorradfahrer fährt Fußgängerin an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559641.php,Ereignisort:Mitte
14.05.2025 16:50 Uhr,Raub auf offener Straße – Polizei bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559617.php,Ereignisort:Neukölln
14.05.2025 16:29 Uhr,Farbschmiererei an Hausfassade,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559619.php,Ereignisort:Mitte
14.05.2025 15:13 Uhr,Frau nach Angriff auf Fahrkartenkontrolleure festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559501.php,Ereignisort:Mitte
14.05.2025 13:35 Uhr,Illegale Produktion und Vertrieb von Shishatabak - Ermittler und Ermittlerinnen stellen mehr als sechs Tonnen Wasserpfeifentabak sicher,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559429.php,Ereignisort:berlinweit
14.05.2025 08:58 Uhr,Mann am Bahnhof Ostkreuz angegriffen – Polizei sucht nach Verletztem,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1559157.php,Ereignisort:Friedrichshain-Kreuzberg
12.05.2025 16:23 Uhr,Streit in Tram eskaliert,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558618.php,Ereignisort:Marzahn-Hellersdorf
12.05.2025 14:27 Uhr,Feuer im Garten,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558505.php,Ereignisort:Lichtenberg
11.05.2025 17:34 Uhr,Raub in Wohnung,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558216.php,Ereignisort:Reinickendorf
11.05.2025 17:14 Uhr,Festnahme von Fußballgewalttätern in Köpenick,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558217.php,Ereignisort:Treptow-Köpenick
11.05.2025 15:08 Uhr,Autofahrer fährt Fußgänger an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558210.php,Ereignisort:Mitte
11.05.2025 13:27 Uhr,Objektschützer vor Botschaftsgebäude verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558206.php,Ereignisort:Mitte
11.05.2025 13:22 Uhr,Raubüberfall auf Tankstelle,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558205.php,Ereignisort:Treptow-Köpenick
11.05.2025 13:18 Uhr,Sachbeschädigung an Parteibüro,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558204.php,Ereignisort:Charlottenburg-Wilmersdorf
11.05.2025 11:17 Uhr,Autofahrer angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558201.php,Ereignisort:Neukölln
10.05.2025 14:43 Uhr,Sachbeschädigung an acht Fahrzeugen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558192.php,Ereignisort:Lichtenberg
10.05.2025 14:36 Uhr,Frau mit Kleinkind beraubt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558191.php,Ereignisort:Friedrichshain-Kreuzberg
10.05.2025 14:23 Uhr,Kinder mit Schusswaffe bedroht,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558189.php,Ereignisort:Reinickendorf
10.05.2025 13:37 Uhr,Versammlungen und Gedenken am 8. und 9. Mai weitestgehend störungsfrei,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558188.php,Ereignisort:berlinweit
10.05.2025 13:10 Uhr,Autofahrer fährt E-Scooter-Fahrer an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558187.php,Ereignisort:Neukölln
10.05.2025 11:26 Uhr,Bei Verkehrsunfall tödlich verunglückt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558186.php,Ereignisort:bezirksübergreifend
09.05.2025 16:25 Uhr,Mehrere Brände in Hellersdorf,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558145.php,Ereignisort:Marzahn-Hellersdorf
09.05.2025 16:21 Uhr,Raub auf offener Straße,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558141.php,Ereignisort:Spandau
09.05.2025 15:25 Uhr,Allgemeinverfügung erlassen – Einschränkungen in den Bezirken Mitte und Charlottenburg-Wilmersdorf,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1558101.php,Ereignisort:bezirksübergreifend
08.05.2025 18:00 Uhr,Mann mit Kopfverletzung aufgefunden,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557886.php,Ereignisort:Mitte
08.05.2025 17:16 Uhr,Autofahrer fährt Fußgängerin an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557884.php,Ereignisort:Reinickendorf
08.05.2025 16:21 Uhr,Kopftuch heruntergerissen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557874.php,Ereignisort:Spandau
08.05.2025 16:08 Uhr,Mann fremdenfeindlich angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557789.php,Ereignisort:Pankow
08.05.2025 14:15 Uhr,Durchsuchungen und Festnahmen wegen Wohnungseinbruchsversuchs,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557786.php,Ereignisort:bezirksübergreifend
08.05.2025 14:12 Uhr,Körperverletzungen und Drohungen nach Diebstahl im Spätkauf,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557785.php,Ereignisort:Friedrichshain-Kreuzberg
08.05.2025 14:08 Uhr,Verkehrsunfall mit Polizeifahrzeug,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557784.php,Ereignisort:Friedrichshain-Kreuzberg
07.05.2025 16:09 Uhr,Zwei Verletzte nach Auseinandersetzung,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557708.php,Ereignisort:Neukölln
07.05.2025 16:07 Uhr,Versuchter schwerer Raub – mit Schreckschusswaffe beschossen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557706.php,Ereignisort:Marzahn-Hellersdorf
07.05.2025 16:02 Uhr,Körperverletzung und fremdenfeindliche Beleidigung im S-Bahnhof,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557703.php,Ereignisort:Neukölln
07.05.2025 14:31 Uhr,Vermisster Senior wieder da,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557196.php,Ereignisort:Friedrichshain-Kreuzberg
07.05.2025 13:04 Uhr,Verdacht der Geldfälschung und des Betrugs - Polizei bittet um Mithilfe,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557520.php,Ereignisort:berlinweit
07.05.2025 12:15 Uhr,Auto brannte,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557474.php,Ereignisort:Lichtenberg
07.05.2025 11:57 Uhr,Queerfeindlich beleidigt und mit Gegenständen beworfen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557467.php,Ereignisort:Pankow
07.05.2025 09:07 Uhr,Fußgänger an den Folgen eines Verkehrsunfalls im Krankenhaus verstorben,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1551333.php,Ereignisort:Marzahn-Hellersdorf
06.05.2025 17:36 Uhr,Schwerverletzter Polizeibeamter nach Explosion in der Silvesternacht,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557307.php,Ereignisort:Pankow
06.05.2025 17:21 Uhr,Seniorin fremdenfeindlich beleidigt und zu Boden getreten,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557309.php,Ereignisort:Neukölln
06.05.2025 15:25 Uhr,Versuchter Wohnungseinbruch – auf frischer Tat ertappt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557247.php,Ereignisort:Spandau
06.05.2025 13:00 Uhr,Verdacht des Betäubungsmittelhandels - Wohnungsdurchsuchung,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557132.php,Ereignisort:Spandau
06.05.2025 12:11 Uhr,Der Kontrolle entzogen und Polizeikräfte verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557134.php,Ereignisort:Charlottenburg-Wilmersdorf
06.05.2025 11:57 Uhr,Autofahrerin fährt Mädchen auf Fahrrad an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557061.php,Ereignisort:Neukölln
06.05.2025 11:52 Uhr,Radfahrer fährt Kind an,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557059.php,Ereignisort:Spandau
06.05.2025 10:45 Uhr,Junger Mann verletzt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1557009.php,Ereignisort:Friedrichshain-Kreuzberg
05.05.2025 16:05 Uhr,Ehepaar bei Hausbrand verstorben,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556805.php,Ereignisort:Reinickendorf
05.05.2025 16:04 Uhr,Versuchter Raub am S-Bahnhof - Bislang unbekannte Frau hat sich gemeldet,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1554676.php,Ereignisort:Friedrichshain-Kreuzberg
05.05.2025 14:19 Uhr,Drogen bei Fahrzeugkontrolle gefunden,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556696.php,Ereignisort:Charlottenburg-Wilmersdorf
05.05.2025 13:50 Uhr,"Geschlagen, gewürgt und beraubt",https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556669.php,Ereignisort:Pankow
05.05.2025 11:37 Uhr,Raub auf Geschäft - Schließfächer leergeräumt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556571.php,Ereignisort:Charlottenburg-Wilmersdorf
05.05.2025 10:32 Uhr,Widerstand bei Festnahme - Umstehende solidarisieren sich,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556527.php,Ereignisort:Charlottenburg-Wilmersdorf
04.05.2025 17:35 Uhr,Zwei Polizeieinsätze nach gefährlichen Körperverletzungen und Bedrohung mit Messer,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556423.php,Ereignisort:Steglitz-Zehlendorf
04.05.2025 16:35 Uhr,Zigarettenautomat gesprengt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556422.php,Ereignisort:Marzahn-Hellersdorf
04.05.2025 15:42 Uhr,Ohne Führerschein nach mutmaßlicher Trunkenheitsfahrt festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556421.php,Ereignisort:Reinickendorf
04.05.2025 15:14 Uhr,Polizeifahrzeug mit Stein beschädigt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556420.php,Ereignisort:Mitte
04.05.2025 13:45 Uhr,Bilanzmeldung zu Versammlungen im Kontext mit dem Nahostkonflikt,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556418.php,Ereignisort:Mitte
04.05.2025 13:14 Uhr,Ermittlungen wegen gefährlicher Körperverletzung nach Verkehrsunfallflucht und Stichverletzung,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1556416.php,Ereignisort:Steglitz-Zehlendorf
04.05.2025 13:00 Uhr,Mehrere Verletzte bei Musikveranstaltung in einem Einkaufszentrum,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556417.php,Ereignisort:Neukölln
03.05.2025 14:11 Uhr,Brandstiftung auf dem Hinterhof eines Autohauses,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556372.php,Ereignisort:Tempelhof-Schöneberg
03.05.2025 13:25 Uhr,Mehrere brennende Boote,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556364.php,Ereignisort:Friedrichshain-Kreuzberg
03.05.2025 13:00 Uhr,Mit Schusswaffe gegen den Kopf geschlagen – Spätkaufbesitzer überfallen,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556384.php,Ereignisort:Friedrichshain-Kreuzberg
03.05.2025 12:34 Uhr,Verkehrsunfall mit sechs Verletzen und drei beschädigten Autos,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1556363.php,Ereignisort:Charlottenburg-Wilmersdorf
02.05.2025 18:27 Uhr,Gefährliche Körperverletzung durch Schlagring und Gullydeckel,https://www.berlin.de/polizei/polizeimeldungen/2024/pressemitteilung.1556352.php,Ereignisort:Reinickendorf
02.05.2025 17:40 Uhr,Auto überschlägt sich bei einem Unfall - Autofahrer flüchtet,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556348.php,Ereignisort:Charlottenburg-Wilmersdorf
02.05.2025 16:18 Uhr,Polizei Berlin zieht positive Bilanz zur Versammlungslage am 1. Mai 2025,https://www.berlin.de/polizei/polizeimeldungen/2025/pressemitteilung.1556333.php,Ereignisort:berlinweit
