date,title,link,location
30.09.2022 09:37 Uhr,75 Jahre Zentraler Objektschutz der Polizei,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1250108.php,Ereignisort:berlinweit
30.09.2022 09:32 Uhr,Zusammenstoß mit Linienbus – Mann schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1250107.php,Ereignisort:Lichtenberg
30.09.2022 09:31 Uhr,Funkwellenverlängerer eingesetzt – Festnahmen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1250103.php,Ereignisort:bezirksübergreifend
29.09.2022 16:21 Uhr,Geldausgabeautomat aufgesprengt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1250010.php,Ereignisort:Pankow
29.09.2022 15:28 Uhr,Festnahmen nach schwerem Raub,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1249211.php,Ereignisort:Spandau
29.09.2022 09:27 Uhr,Kind bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1249643.php,Ereignisort:Pankow
29.09.2022 08:38 Uhr,Frau bei Wohnungsbrand schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1249616.php,Ereignisort:Mitte
28.09.2022 11:55 Uhr,Auto in Brand gesteckt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1249209.php,Ereignisort:Lichtenberg
28.09.2022 11:25 Uhr,Drogenfund bei Verkehrskontrolle,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1249316.php,Ereignisort:Friedrichshain-Kreuzberg
28.09.2022 10:00 Uhr,Mutmaßlicher Autodieb festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1249256.php,Ereignisort:Mitte
28.09.2022 08:25 Uhr,Fremdenfeindliche Beleidigung unter Auszubildenden,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1249208.php,Ereignisort:Spandau
27.09.2022 09:43 Uhr,Hochzeitskorso – Strafanzeigen und beschlagnahmte Fahrzeuge,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1248688.php,Ereignisort:Neukölln
27.09.2022 09:30 Uhr,11-jähriges Kind bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1248687.php,Ereignisort:Lichtenberg
27.09.2022 08:40 Uhr,Fußgänger schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1248684.php,Ereignisort:Tempelhof-Schöneberg
26.09.2022 14:17 Uhr,Körperverletzung in U-Bahn - Tatverdächtiger durch Hinweis namhaft gemacht,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1248240.php,Ereignisort:Mitte
26.09.2022 12:33 Uhr,Kradfahrerin schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1248424.php,Ereignisort:Treptow-Köpenick
26.09.2022 11:16 Uhr,Festnahme nach nächtlichem Flüstern im Bad,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1248361.php,Ereignisort:Lichtenberg
25.09.2022 13:55 Uhr,Körperverletzung und Beleidigung,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1248239.php,Ereignisort:Neukölln
25.09.2022 12:03 Uhr,Insassen eines Pkw attackiert,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1248238.php,Ereignisort:Treptow-Köpenick
24.09.2022 12:15 Uhr,Vor Polizei geflüchtet und mehrere Unfälle verursacht,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1248224.php,Ereignisort:Reinickendorf
24.09.2022 11:32 Uhr,Kradfahrer beim Fahrstreifenwechsel erfasst und schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1248221.php,Ereignisort:Friedrichshain-Kreuzberg
24.09.2022 11:05 Uhr,Motorroller in Flammen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1248220.php,Ereignisort:Lichtenberg
23.09.2022 12:30 Uhr,Motorradfahrer bei Verkehrsunfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1248022.php,Ereignisort:Steglitz-Zehlendorf
23.09.2022 12:01 Uhr,3-jähriges Kind bei Unfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1248026.php,Ereignisort:Steglitz-Zehlendorf
23.09.2022 08:27 Uhr,Messerangriff nach Streit unter Hundehaltern,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247839.php,Ereignisort:Spandau
23.09.2022 08:25 Uhr,Fußgänger bei Verkehrsunfall verletzt - Zeugen gesucht,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247838.php,Ereignisort:Mitte
22.09.2022 17:30 Uhr,Bei der Durchsetzung eines Unterbringungsbeschlusses kollabiert,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1247763.php,Ereignisort:Spandau
22.09.2022 13:49 Uhr,Versuchter Raub auf Tankstelle,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247632.php,Ereignisort:Neukölln
22.09.2022 10:58 Uhr,Präventionsaktion „Sicherheit rund ums Fahrrad“,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247528.php,Ereignisort:Lichtenberg
22.09.2022 09:50 Uhr,Bei Verkehrsunfall Fuß überrollt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247454.php,Ereignisort:Tempelhof-Schöneberg
22.09.2022 09:40 Uhr,Verkehrsunfall bei Einsatzfahrt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247463.php,Ereignisort:Neukölln
22.09.2022 08:47 Uhr,Knall und Flammen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247453.php,Ereignisort:Tempelhof-Schöneberg
21.09.2022 11:12 Uhr,Kind von Lkw angefahren und lebensgefährlich verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247129.php,Ereignisort:Treptow-Köpenick
21.09.2022 10:46 Uhr,Bei Sachverhaltsaufnahme rabiat geworden - Anzeige gegen Polizeibeamten erstattet,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1247162.php,Ereignisort:Treptow-Köpenick
21.09.2022 09:29 Uhr,Festnahme im Spätkauf,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246232.php,Ereignisort:Neukölln
20.09.2022 09:56 Uhr,Schwerer Raub auf Kiosk,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246700.php,Ereignisort:Reinickendorf
20.09.2022 09:55 Uhr,Fußgänger bei Verkehrsunfall schwer verletzt - Kradfahrer geflüchtet,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246699.php,Ereignisort:Mitte
20.09.2022 09:52 Uhr,Kinderwagen in Brand gesetzt - Festnahme,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246695.php,Ereignisort:Marzahn-Hellersdorf
20.09.2022 08:00 Uhr,Vermisste 13-Jährige nach Hinweis aufgegriffen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246368.php,Ereignisort:Spandau
19.09.2022 15:41 Uhr,Geldautomaten gesprengt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246545.php,Ereignisort:Pankow
19.09.2022 13:29 Uhr,Fahrlässige Körperverletzung - Polizei sucht nach Zeuginnen und Zeugen,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246350.php,Ereignisort:Friedrichshain-Kreuzberg
19.09.2022 11:49 Uhr,Ehepaar bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246288.php,Ereignisort:Tempelhof-Schöneberg
19.09.2022 11:31 Uhr,Bei Sachverhaltsaufnahme rabiat geworden,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246234.php,Ereignisort:Treptow-Köpenick
18.09.2022 16:25 Uhr,Vereinssitz mit Farbe beschmiert,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246109.php,Ereignisort:Mitte
18.09.2022 13:41 Uhr,Festnahme nach Angriffen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246085.php,Ereignisort:Mitte
18.09.2022 13:04 Uhr,Auf einen Polizisten zugefahren,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246108.php,Ereignisort:Spandau
18.09.2022 11:10 Uhr,90-Jährige zu Boden gerissen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246087.php,Ereignisort:Mitte
18.09.2022 11:00 Uhr,Zwei Verletzte nach Kellerbrand,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246086.php,Ereignisort:Spandau
17.09.2022 16:25 Uhr,Bei Übergriff Zahn verloren,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246080.php,Ereignisort:Friedrichshain-Kreuzberg
17.09.2022 12:39 Uhr,Fußgängerin von Tram erfasst,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246076.php,Ereignisort:Friedrichshain-Kreuzberg
17.09.2022 11:24 Uhr,Radfahrerin beim Abbiegen erfasst und schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246075.php,Ereignisort:Charlottenburg-Wilmersdorf
17.09.2022 11:13 Uhr,Taxifahrer von Fahrgast fremdenfeindlich beleidigt und geschlagen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246074.php,Ereignisort:Spandau
17.09.2022 10:48 Uhr,Mehrere beschädigte Fahrzeuge bei Verkehrsunfall,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1246073.php,Ereignisort:Treptow-Köpenick
16.09.2022 15:05 Uhr,Motorradfahrer bei Verkehrsunfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1246008.php,Ereignisort:Treptow-Köpenick
16.09.2022 09:35 Uhr,Festnahme nach versuchtem Autodiebstahl,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1245758.php,Ereignisort:Marzahn-Hellersdorf
15.09.2022 15:00 Uhr,Zwei Männern gegen den Kopf getreten und beraubt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1245564.php,Ereignisort:Mitte
15.09.2022 11:05 Uhr,Tumult nach fremdenfeindlicher Beleidigung zweier Kinder,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1245409.php,Ereignisort:Mitte
15.09.2022 10:50 Uhr,Gemeinsame Präventionsaktion zum Tag der Zivilcourage,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245393.php,Ereignisort:Mitte
15.09.2022 10:30 Uhr,Busfahrer angegriffen und verletzt,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1245379.php,Ereignisort:Neukölln
15.09.2022 10:29 Uhr,Übergriff in S-Bahn angezeigt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245399.php,Ereignisort:Charlottenburg-Wilmersdorf
14.09.2022 15:05 Uhr,Verkäuferin mit Spritze bedroht – Tatverdächtiger identifiziert,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1229107.php,Ereignisort:Mitte
14.09.2022 15:04 Uhr,80-jährige Seniorin beraubt und getreten,https://www.berlin.de/polizei/polizeimeldungen/pressemitteilung.1245179.php,Ereignisort:Lichtenberg
14.09.2022 12:58 Uhr,Mutmaßlicher Einbrecher geschnappt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245076.php,Ereignisort:Treptow-Köpenick
14.09.2022 11:54 Uhr,Haftbefehl gegen Fahrraddieb erlassen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245039.php,Ereignisort:Friedrichshain-Kreuzberg
14.09.2022 11:45 Uhr,41. Tag der offenen Tür – Polizei Berlin lädt ein,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245030.php,Ereignisort:Spandau
14.09.2022 11:29 Uhr,Kind bei Verkehrsunfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245019.php,Ereignisort:Steglitz-Zehlendorf
14.09.2022 11:17 Uhr,Nach Lärmbeschwerde von vier Männern angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245009.php,Ereignisort:Lichtenberg
14.09.2022 11:15 Uhr,Autos in Flammen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245001.php,Ereignisort:Neukölln
14.09.2022 11:11 Uhr,Fahrradfahrer bei Verkehrsunfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1245003.php,Ereignisort:Mitte
13.09.2022 17:14 Uhr,Judenfeindliche Beleidigung auf offener Straße,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244840.php,Ereignisort:Tempelhof-Schöneberg
13.09.2022 16:46 Uhr,Fremdenfeindliche Beleidigung durch Polizist - EG Zentral ermittelt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244807.php,Ereignisort:berlinweit
13.09.2022 15:40 Uhr,Kind von Auto angefahren und schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244781.php,Ereignisort:Marzahn-Hellersdorf
13.09.2022 12:11 Uhr,Zwei mutmaßliche Autodiebe festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244582.php,Ereignisort:Spandau
13.09.2022 10:13 Uhr,Radfahrerin bei Verkehrsunfall mit Lastwagen schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244475.php,Ereignisort:Treptow-Köpenick
13.09.2022 08:48 Uhr,Stichverletzungen erlitten,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244423.php,Ereignisort:Tempelhof-Schöneberg
12.09.2022 16:06 Uhr,Festnahme nach Verfolgungsfahrt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244330.php,Ereignisort:Steglitz-Zehlendorf
12.09.2022 16:00 Uhr,Lastwagen vollständig ausgebrannt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244325.php,Ereignisort:Lichtenberg
12.09.2022 12:55 Uhr,Schwere räuberische Erpressung,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244146.php,Ereignisort:Mitte
12.09.2022 12:29 Uhr,Autotür geöffnet - Radfahrer schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244158.php,Ereignisort:Mitte
12.09.2022 12:12 Uhr,Mutmaßliche Einbrecher mitsamt Diebesgut gestellt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244147.php,Ereignisort:Lichtenberg
12.09.2022 12:08 Uhr,Abdeckplane von Motorrad angezündet,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1244141.php,Ereignisort:Marzahn-Hellersdorf
11.09.2022 17:20 Uhr,Frau transphob beleidigt und angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243931.php,Ereignisort:Lichtenberg
11.09.2022 17:14 Uhr,Festnahmen nach Katalysatordiebstahl,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243930.php,Ereignisort:Reinickendorf
11.09.2022 16:42 Uhr,Festnahmen nach Raub,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243928.php,Ereignisort:Spandau
11.09.2022 16:20 Uhr,Mann niedergeschlagen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243927.php,Ereignisort:Friedrichshain-Kreuzberg
11.09.2022 16:03 Uhr,Unfall mit Tram – Zwei Verletzte,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243926.php,Ereignisort:Treptow-Köpenick
11.09.2022 13:35 Uhr,Kind von Auto erfasst,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243925.php,Ereignisort:Neukölln
11.09.2022 13:11 Uhr,Fahrzeug in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243924.php,Ereignisort:Marzahn-Hellersdorf
11.09.2022 12:10 Uhr,Unfall verursacht und geflüchtet,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243923.php,Ereignisort:Treptow-Köpenick
10.09.2022 15:59 Uhr,Transporter aufgebrochen und Werkzeug gestohlen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243913.php,Ereignisort:Treptow-Köpenick
10.09.2022 15:26 Uhr,Bei Auseinandersetzung schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243911.php,Ereignisort:Friedrichshain-Kreuzberg
10.09.2022 11:01 Uhr,Beraubt und verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243908.php,Ereignisort:Mitte
10.09.2022 10:58 Uhr,Verdacht der Brandstiftung,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243907.php,Ereignisort:Neukölln
10.09.2022 10:56 Uhr,Polizeibeamter durch Angriff schwerverletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243906.php,Ereignisort:Mitte
09.09.2022 11:45 Uhr,Festnahme nach Sachbeschädigungen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243733.php,Ereignisort:Friedrichshain-Kreuzberg
09.09.2022 11:36 Uhr,Sechs mutmaßliche Taschendiebe auf frischer Tat ertappt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243723.php,Ereignisort:Mitte
09.09.2022 10:04 Uhr,Überfall in Juweliergeschäft,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243649.php,Ereignisort:Treptow-Köpenick
08.09.2022 17:00 Uhr,Funkwagenbesatzung angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243548.php,Ereignisort:Friedrichshain-Kreuzberg
08.09.2022 15:50 Uhr,Festnahme und Durchsuchungen wegen Raubes an Seniorin,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1239659.php,Ereignisort:Charlottenburg-Wilmersdorf
08.09.2022 14:43 Uhr,Jugendgruppe attackiert Polizisten außer Dienst,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243470.php,Ereignisort:Friedrichshain-Kreuzberg
08.09.2022 13:05 Uhr,Tatverdächtiger wiedererkannt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1171793.php,Ereignisort:Neukölln
08.09.2022 12:56 Uhr,Irrtümlich angegriffen und schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243305.php,Ereignisort:Mitte
08.09.2022 12:50 Uhr,Beim Wenden mit Motorradfahrer zusammengestoßen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243301.php,Ereignisort:Charlottenburg-Wilmersdorf
08.09.2022 12:45 Uhr,Einbruchspuren und Brandstiftung – Mehrere Autos in Spandau beschädigt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243296.php,Ereignisort:Spandau
08.09.2022 12:39 Uhr,Versuchter Fahrzeugdiebstahl – Festnahmen folgten auf dem Fuße,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243287.php,Ereignisort:Lichtenberg
08.09.2022 12:32 Uhr,In Wohnung umhergeschossen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243281.php,Ereignisort:Charlottenburg-Wilmersdorf
08.09.2022 11:59 Uhr,Vor Wohnhaus in die Luft geschossen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243258.php,Ereignisort:Marzahn-Hellersdorf
08.09.2022 11:47 Uhr,Fahrzeug in Brand gesetzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243247.php,Ereignisort:Treptow-Köpenick
08.09.2022 09:50 Uhr,Sattelschlepper und Kombi kollidieren auf der BAB 113,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1243244.php,Ereignisort:Treptow-Köpenick
07.09.2022 15:58 Uhr,Elfjähriger von Auto erfasst,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242957.php,Ereignisort:Reinickendorf
07.09.2022 15:55 Uhr,Zwei Festnahmen nach Überfall,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242955.php,Ereignisort:Mitte
07.09.2022 15:45 Uhr,Bilanz von Aktionen der Verkehrssicherheitsarbeit im August,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242954.php,Ereignisort:berlinweit
07.09.2022 13:21 Uhr,Nach Raub festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242818.php,Ereignisort:Pankow
07.09.2022 11:08 Uhr,Brand auf Autohandelsplatz,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242751.php,Ereignisort:Tempelhof-Schöneberg
07.09.2022 10:54 Uhr,Brennender Kinderwagen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242742.php,Ereignisort:Lichtenberg
06.09.2022 15:26 Uhr,Fahrzeuge beschädigt und beschmiert,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242524.php,Ereignisort:Treptow-Köpenick
06.09.2022 11:19 Uhr,Schwerer Verkehrsunfall zwischen Auto und Motorrad,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242308.php,Ereignisort:Neukölln
06.09.2022 10:46 Uhr,Sohn schlägt Mutter – Festnahme,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242292.php,Ereignisort:Friedrichshain-Kreuzberg
06.09.2022 10:43 Uhr,Dreijähriges Kind angegriffen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242288.php,Ereignisort:Steglitz-Zehlendorf
06.09.2022 09:54 Uhr,Brennendes Kraftfahrzeug,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242248.php,Ereignisort:Mitte
06.09.2022 09:45 Uhr,Fahrradfahrerin bei Verkehrsunfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242240.php,Ereignisort:Mitte
06.09.2022 09:43 Uhr,Fußgänger nach Verkehrsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1237167.php,Ereignisort:Pankow
05.09.2022 19:11 Uhr,Vermisster Junge wieder da,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242055.php,Ereignisort:Marzahn-Hellersdorf
05.09.2022 15:25 Uhr,Kradfahrer nach Verkehrsunfall verstorben,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242046.php,Ereignisort:Lichtenberg
05.09.2022 15:16 Uhr,Zwei Verdächtige nach Wohnungseinbruch festgenommen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1242041.php,Ereignisort:Lichtenberg
05.09.2022 12:37 Uhr,Auseinandersetzung endet mit zwei verletzten Jugendlichen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241908.php,Ereignisort:Treptow-Köpenick
05.09.2022 12:03 Uhr,Homophob beleidigt und geschlagen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241877.php,Ereignisort:Tempelhof-Schöneberg
05.09.2022 10:00 Uhr,Auseinandersetzung im Bus,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241785.php,Ereignisort:Mitte
05.09.2022 09:55 Uhr,Motorradfahrer von Auto touchiert und gestürzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241767.php,Ereignisort:Charlottenburg-Wilmersdorf
05.09.2022 09:52 Uhr,Mehrere Fahrzeuge auf Parkplatz ausgebrannt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241764.php,Ereignisort:Mitte
04.09.2022 17:07 Uhr,Polizisten angegriffen und verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241630.php,Ereignisort:Reinickendorf
04.09.2022 14:56 Uhr,Schusswaffengebrauch von Einsatzkräften bei Gewalttat,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241623.php,Ereignisort:Lichtenberg
04.09.2022 14:52 Uhr,Mehrere Fahrzeuge in Flammen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241622.php,Ereignisort:bezirksübergreifend
04.09.2022 14:49 Uhr,Fahrzeug eines Diplomaten angezündet,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241621.php,Ereignisort:Steglitz-Zehlendorf
04.09.2022 14:46 Uhr,Festnahmen auf frischer Tat,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241620.php,Ereignisort:Lichtenberg
03.09.2022 16:49 Uhr,Nach Schüssen aus Auto – Tatverdächtiger stellt sich,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241353.php,Ereignisort:bezirksübergreifend
03.09.2022 16:29 Uhr,Unfall gebaut und zu Fuß geflüchtet,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241616.php,Ereignisort:Steglitz-Zehlendorf
03.09.2022 16:20 Uhr,Lkw kippte auf die Seite,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241615.php,Ereignisort:Charlottenburg-Wilmersdorf
03.09.2022 15:16 Uhr,Mit Schwert angegriffen und verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241614.php,Ereignisort:Marzahn-Hellersdorf
03.09.2022 14:49 Uhr,Rollerfahrerin umgefahren und geflüchtet,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241613.php,Ereignisort:Pankow
03.09.2022 13:52 Uhr,Schwerer Verkehrsunfall,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241612.php,Ereignisort:Marzahn-Hellersdorf
03.09.2022 12:23 Uhr,Geschäft überfallen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241611.php,Ereignisort:Charlottenburg-Wilmersdorf
02.09.2022 16:50 Uhr,Tödlicher Verkehrsunfall – Polizei sucht Zeuginnen und Zeugen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1234304.php,Ereignisort:Treptow-Köpenick
02.09.2022 14:28 Uhr,Mordkommission ermittelt zu versuchtem Tötungsdelikt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241492.php,Ereignisort:Treptow-Köpenick
02.09.2022 12:28 Uhr,Seniorin in Wohnung überfallen,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241405.php,Ereignisort:Reinickendorf
02.09.2022 11:19 Uhr,Radfahrer von Tram erfasst,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241349.php,Ereignisort:Marzahn-Hellersdorf
02.09.2022 11:17 Uhr,Mann zeigt verbotenen Gruß,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241346.php,Ereignisort:Neukölln
02.09.2022 09:37 Uhr,Fahrradfahrerin bei Verkehrsunfall verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1241277.php,Ereignisort:Mitte
01.09.2022 14:22 Uhr,Motorradfahrer bei Verkehrsunfall schwer verletzt,https://www.berlin.de/polizei/polizeimeldungen/2022/pressemitteilung.1240967.php,Ereignisort:Neukölln
